dep_delay,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,time_hour,airline_name,flight_date,departure_time,arrival_time,dep_delay_status,distance_category
-2,29,US,487,N642AW,JFK,CLT,112,541,16-01-2013 08:00,Us Airways Inc.,16-01-2013,08:23:00 AM,10:55:00 AM,On Time,Medium  Haul
-11,-5,MQ,4610,N504MQ,LGA,ATL,130,762,16-01-2013 08:00,Envoy Air,16-01-2013,08:24:00 AM,11:00:00 AM,On Time,Medium  Haul
-4,-20,EV,3259,N13913,EWR,PWM,46,284,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,08:25:00 AM,09:35:00 AM,On Time,Short Haul
10,28,US,675,N657AW,EWR,CLT,107,529,16-01-2013 08:00,Us Airways Inc.,16-01-2013,08:25:00 AM,10:43:00 AM,Delayed,Medium  Haul
-4,12,AA,1855,N4XLAA,LGA,STL,163,888,16-01-2013 08:00,American Airlines Inc.,16-01-2013,08:26:00 AM,10:37:00 AM,On Time,Medium  Haul
1,-1,B6,181,N625JB,JFK,SAN,340,2446,16-01-2013 08:00,Jetblue Airways,16-01-2013,08:26:00 AM,11:36:00 AM,Delayed,Long Haul
-4,-11,UA,112,N29129,JFK,LAX,332,2475,16-01-2013 08:00,United Air Lines Inc.,16-01-2013,08:26:00 AM,11:43:00 AM,On Time,Long Haul
-4,2,EV,4250,N16919,EWR,GRR,114,605,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,08:30:00 AM,10:41:00 AM,On Time,Medium  Haul
35,79,WN,3935,N444WN,LGA,MDW,143,725,16-01-2013 07:00,Southwest Airlines Co.,16-01-2013,08:30:00 AM,10:49:00 AM,Delayed,Medium  Haul
32,38,EV,4498,N11184,EWR,MSP,164,1008,16-01-2013 07:00,Expressjet Airlines Inc.,16-01-2013,08:31:00 AM,10:48:00 AM,Delayed,Medium  Haul
2,38,F9,835,N201FR,LGA,DEN,249,1620,16-01-2013 08:00,Frontier Airlines Inc.,16-01-2013,08:32:00 AM,11:44:00 AM,Delayed,Long Haul
2,0,DL,301,N672DL,JFK,SJU,195,1598,16-01-2013 08:00,Delta Air Lines Inc.,16-01-2013,08:32:00 AM,01:35:00 PM,Delayed,Long Haul
-6,4,B6,553,N646JB,EWR,RSW,164,1068,16-01-2013 08:00,Jetblue Airways,16-01-2013,08:34:00 AM,12:08:00 PM,On Time,Medium  Haul
25,44,B6,1172,N193JB,EWR,BOS,34,200,16-01-2013 08:00,Jetblue Airways,16-01-2013,08:35:00 AM,10:08:00 AM,Delayed,Short Haul
10,14,MQ,4418,N836MQ,JFK,DCA,61,213,16-01-2013 08:00,Envoy Air,16-01-2013,08:35:00 AM,09:59:00 AM,Delayed,Short Haul
5,9,UA,561,N529UA,EWR,FLL,168,1065,16-01-2013 08:00,United Air Lines Inc.,16-01-2013,08:35:00 AM,11:52:00 AM,Delayed,Medium  Haul
0,-7,UA,1480,N37252,EWR,SFO,367,2565,16-01-2013 08:00,United Air Lines Inc.,16-01-2013,08:35:00 AM,12:08:00 PM,On Time,Long Haul
0,18,EV,4548,N16911,EWR,RDU,104,416,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,08:40:00 AM,10:48:00 AM,On Time,Short Haul
-5,-4,US,1429,N746UW,LGA,CLT,109,544,16-01-2013 08:00,Us Airways Inc.,16-01-2013,08:40:00 AM,10:53:00 AM,On Time,Medium  Haul
70,60,UA,1607,N73291,LGA,IAH,218,1416,16-01-2013 07:00,United Air Lines Inc.,16-01-2013,08:40:00 AM,11:45:00 AM,Delayed,Medium  Haul
-4,8,AA,1357,N328AA,JFK,SJU,208,1598,16-01-2013 08:00,American Airlines Inc.,16-01-2013,08:41:00 AM,01:58:00 PM,On Time,Long Haul
-7,-2,MQ,4558,N719MQ,LGA,CLE,82,419,16-01-2013 08:00,Envoy Air,16-01-2013,08:43:00 AM,10:33:00 AM,On Time,Short Haul
-1,-22,9E,3405,N600LR,JFK,DCA,55,213,16-01-2013 08:00,Endeavor Air Inc.,16-01-2013,08:44:00 AM,09:53:00 AM,On Time,Short Haul
4,30,UA,1626,N17233,EWR,SAN,347,2425,16-01-2013 08:00,United Air Lines Inc.,16-01-2013,08:44:00 AM,12:13:00 PM,Delayed,Long Haul
18,23,EV,4652,N17560,EWR,MYR,98,550,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,08:45:00 AM,10:54:00 AM,Delayed,Medium  Haul
5,11,EV,4107,N15555,EWR,JAX,134,820,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,08:48:00 AM,11:26:00 AM,Delayed,Medium  Haul
-4,6,B6,1061,N348JB,JFK,AUS,254,1521,16-01-2013 08:00,Jetblue Airways,16-01-2013,08:51:00 AM,12:23:00 PM,On Time,Long Haul
-9,3,DL,485,N303DQ,EWR,ATL,129,746,16-01-2013 09:00,Delta Air Lines Inc.,16-01-2013,08:51:00 AM,11:38:00 AM,On Time,Medium  Haul
-7,16,DL,1885,N324NB,LGA,MCO,149,950,16-01-2013 09:00,Delta Air Lines Inc.,16-01-2013,08:53:00 AM,12:21:00 PM,On Time,Medium  Haul
-7,-7,US,2167,N765US,LGA,DCA,48,214,16-01-2013 09:00,Us Airways Inc.,16-01-2013,08:53:00 AM,10:15:00 AM,On Time,Short Haul
27,32,DL,2395,N312US,LGA,PBI,155,1035,16-01-2013 08:00,Delta Air Lines Inc.,16-01-2013,08:54:00 AM,12:12:00 PM,Delayed,Medium  Haul
-11,5,MQ,4478,N846MQ,LGA,DTW,99,502,16-01-2013 09:00,Envoy Air,16-01-2013,08:54:00 AM,11:20:00 AM,On Time,Medium  Haul
1,22,EV,4913,N691CA,EWR,DTW,93,488,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,08:56:00 AM,11:24:00 AM,Delayed,Short Haul
7,63,EV,4125,N17169,EWR,XNA,214,1131,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,08:57:00 AM,12:16:00 PM,Delayed,Medium  Haul
-3,-19,DL,120,N710TW,JFK,LAX,329,2475,16-01-2013 09:00,Delta Air Lines Inc.,16-01-2013,08:57:00 AM,12:08:00 PM,On Time,Long Haul
-2,-20,HA,51,N384HA,JFK,HNL,640,4983,16-01-2013 09:00,Hawaiian Airlines Inc.,16-01-2013,08:58:00 AM,03:10:00 PM,On Time,Long Haul
-2,-10,US,2120,N946UW,LGA,BOS,34,184,16-01-2013 09:00,Us Airways Inc.,16-01-2013,08:58:00 AM,10:10:00 AM,On Time,Short Haul
1,6,UA,714,N422UA,EWR,MIA,161,1085,16-01-2013 08:00,United Air Lines Inc.,16-01-2013,08:58:00 AM,12:15:00 PM,Delayed,Medium  Haul
-9,4,EV,4638,N19554,EWR,CVG,118,569,16-01-2013 09:00,Expressjet Airlines Inc.,16-01-2013,08:59:00 AM,11:24:00 AM,On Time,Medium  Haul
-6,-8,B6,20,N179JB,JFK,ROC,56,264,16-01-2013 09:00,Jetblue Airways,16-01-2013,08:59:00 AM,10:21:00 AM,On Time,Short Haul
32,59,AA,313,N4WVAA,LGA,ORD,139,733,16-01-2013 08:00,American Airlines Inc.,16-01-2013,09:02:00 AM,11:14:00 AM,Delayed,Medium  Haul
-3,-13,B6,56,N329JB,JFK,BTV,46,266,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:02:00 AM,10:10:00 AM,On Time,Short Haul
47,49,DL,1429,N373DA,JFK,LAS,320,2248,16-01-2013 08:00,Delta Air Lines Inc.,16-01-2013,09:02:00 AM,12:07:00 PM,Delayed,Long Haul
83,110,EV,4099,N16546,EWR,STL,169,872,16-01-2013 07:00,Expressjet Airlines Inc.,16-01-2013,09:03:00 AM,11:17:00 AM,Delayed,Medium  Haul
4,-9,AA,647,N5CGAA,JFK,MIA,157,1089,16-01-2013 09:00,American Airlines Inc.,16-01-2013,09:04:00 AM,12:11:00 PM,Delayed,Medium  Haul
-1,15,VX,407,N641VA,JFK,LAX,354,2475,16-01-2013 09:00,Virgin America,16-01-2013,09:04:00 AM,12:50:00 PM,On Time,Long Haul
30,47,UA,1117,N73406,EWR,MCO,144,937,16-01-2013 08:00,United Air Lines Inc.,16-01-2013,09:04:00 AM,12:24:00 PM,Delayed,Medium  Haul
30,62,AA,717,N3GPAA,LGA,DFW,234,1389,16-01-2013 08:00,American Airlines Inc.,16-01-2013,09:05:00 AM,12:52:00 PM,Delayed,Medium  Haul
11,6,9E,3353,N930XJ,JFK,DTW,102,509,16-01-2013 08:00,Endeavor Air Inc.,16-01-2013,09:06:00 AM,11:10:00 AM,Delayed,Medium  Haul
69,81,UA,311,N506UA,LGA,DEN,239,1620,16-01-2013 07:00,United Air Lines Inc.,16-01-2013,09:08:00 AM,11:46:00 AM,Delayed,Long Haul
2,5,UA,634,N468UA,EWR,PBI,168,1023,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:08:00 AM,12:21:00 PM,Delayed,Medium  Haul
41,44,B6,611,N247JB,JFK,JAX,132,828,16-01-2013 08:00,Jetblue Airways,16-01-2013,09:09:00 AM,11:49:00 AM,Delayed,Medium  Haul
48,72,EV,4691,N14902,EWR,DAY,106,533,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,09:10:00 AM,11:31:00 AM,Delayed,Medium  Haul
40,113,WN,369,N766SW,EWR,MDW,142,711,16-01-2013 08:00,Southwest Airlines Co.,16-01-2013,09:10:00 AM,11:43:00 AM,Delayed,Medium  Haul
13,51,DL,1747,N680DA,LGA,ATL,136,762,16-01-2013 08:00,Delta Air Lines Inc.,16-01-2013,09:12:00 AM,12:36:00 PM,Delayed,Medium  Haul
-3,26,B6,1103,N328JB,JFK,RDU,87,427,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:12:00 AM,11:27:00 AM,On Time,Short Haul
-6,0,MQ,4582,N6EAMQ,LGA,CLT,96,544,16-01-2013 09:00,Envoy Air,16-01-2013,09:14:00 AM,11:25:00 AM,On Time,Medium  Haul
-4,26,AA,1589,N202AA,EWR,DFW,237,1372,16-01-2013 09:00,American Airlines Inc.,16-01-2013,09:16:00 AM,01:06:00 PM,On Time,Medium  Haul
-5,3,B6,1004,N520JB,JFK,BOS,34,187,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:16:00 AM,10:32:00 AM,On Time,Short Haul
16,62,UA,430,N433UA,EWR,TPA,152,997,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:16:00 AM,01:02:00 PM,Delayed,Medium  Haul
2,13,B6,25,N517JB,JFK,FLL,164,1069,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:17:00 AM,12:38:00 PM,Delayed,Medium  Haul
13,33,UA,1207,N77258,EWR,CLE,75,404,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:17:00 AM,11:26:00 AM,Delayed,Short Haul
38,44,UA,1580,N34282,EWR,BOS,33,200,16-01-2013 08:00,United Air Lines Inc.,16-01-2013,09:18:00 AM,10:43:00 AM,Delayed,Short Haul
18,64,UA,1643,N48127,EWR,DEN,244,1605,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:18:00 AM,12:37:00 PM,Delayed,Long Haul
49,63,EV,3815,N11119,EWR,GSO,86,445,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,09:19:00 AM,11:16:00 AM,Delayed,Short Haul
-8,-14,9E,3661,N8696C,JFK,ROC,56,264,16-01-2013 09:00,Endeavor Air Inc.,16-01-2013,09:22:00 AM,10:49:00 AM,On Time,Short Haul
-6,14,B6,4,N630JB,JFK,BUF,59,301,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:22:00 AM,11:05:00 AM,On Time,Short Haul
17,17,DL,2379,N358NB,LGA,FLL,161,1076,16-01-2013 09:00,Delta Air Lines Inc.,16-01-2013,09:22:00 AM,12:43:00 PM,Delayed,Medium  Haul
2,48,UA,1657,N57864,EWR,LAX,339,2454,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:22:00 AM,01:21:00 PM,Delayed,Long Haul
22,29,UA,238,N464UA,LGA,IAH,223,1416,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:22:00 AM,12:43:00 PM,Delayed,Medium  Haul
23,25,AA,1,N323AA,JFK,LAX,346,2475,16-01-2013 09:00,American Airlines Inc.,16-01-2013,09:23:00 AM,12:45:00 PM,Delayed,Long Haul
26,38,UA,41,N16703,EWR,IAH,222,1400,16-01-2013 08:00,United Air Lines Inc.,16-01-2013,09:23:00 AM,12:42:00 PM,Delayed,Medium  Haul
-1,20,WN,3494,N926WN,EWR,DEN,255,1605,16-01-2013 09:00,Southwest Airlines Co.,16-01-2013,09:24:00 AM,12:10:00 PM,On Time,Long Haul
-4,8,B6,375,N509JB,LGA,FLL,170,1076,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:26:00 AM,12:54:00 PM,On Time,Medium  Haul
45,67,EV,4112,N13949,EWR,RIC,65,277,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,09:30:00 AM,11:13:00 AM,Delayed,Short Haul
-5,1,VX,251,N846VA,JFK,LAS,334,2248,16-01-2013 09:00,Virgin America,16-01-2013,09:30:00 AM,12:36:00 PM,On Time,Long Haul
22,61,UA,1519,N23721,EWR,STT,200,1634,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:30:00 AM,03:10:00 PM,Delayed,Long Haul
34,81,EV,4364,N12126,EWR,MCI,197,1092,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,09:32:00 AM,12:39:00 PM,Delayed,Medium  Haul
93,159,EV,4530,N12195,EWR,OMA,198,1134,16-01-2013 07:00,Expressjet Airlines Inc.,16-01-2013,09:32:00 AM,01:00:00 PM,Delayed,Medium  Haul
89,103,EV,4693,N14573,EWR,MHT,38,209,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,09:34:00 AM,10:58:00 AM,Delayed,Short Haul
-1,0,B6,41,N657JB,JFK,MCO,145,944,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:34:00 AM,12:31:00 PM,On Time,Medium  Haul
35,39,UA,544,N462UA,LGA,ORD,126,733,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:35:00 AM,11:18:00 AM,Delayed,Medium  Haul
1,30,B6,361,N605JB,LGA,PBI,158,1035,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:36:00 AM,01:08:00 PM,Delayed,Medium  Haul
98,122,EV,4233,N15983,EWR,BTV,45,266,16-01-2013 07:00,Expressjet Airlines Inc.,16-01-2013,09:37:00 AM,11:16:00 AM,Delayed,Short Haul
12,24,EV,4636,N26545,EWR,DCA,49,199,16-01-2013 09:00,Expressjet Airlines Inc.,16-01-2013,09:41:00 AM,11:08:00 AM,Delayed,Short Haul
-4,14,AA,319,N4XFAA,LGA,ORD,132,733,16-01-2013 09:00,American Airlines Inc.,16-01-2013,09:41:00 AM,11:44:00 AM,On Time,Medium  Haul
-2,36,WN,469,N757LV,LGA,BNA,148,764,16-01-2013 09:00,Southwest Airlines Co.,16-01-2013,09:43:00 AM,12:11:00 PM,On Time,Medium  Haul
163,206,UA,1142,N24211,EWR,BOS,33,200,16-01-2013 07:00,United Air Lines Inc.,16-01-2013,09:43:00 AM,11:41:00 AM,Delayed,Short Haul
-11,18,MQ,4654,N524MQ,LGA,ATL,131,762,16-01-2013 09:00,Envoy Air,16-01-2013,09:44:00 AM,12:38:00 PM,On Time,Medium  Haul
43,85,UA,565,N503UA,EWR,LAS,310,2227,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:46:00 AM,01:11:00 PM,Delayed,Long Haul
91,98,B6,717,N508JB,JFK,SJU,199,1598,16-01-2013 08:00,Jetblue Airways,16-01-2013,09:50:00 AM,02:45:00 PM,Delayed,Long Haul
51,56,B6,59,N613JB,JFK,TPA,158,1005,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:51:00 AM,12:55:00 PM,Delayed,Medium  Haul
-8,10,US,2169,N757UW,LGA,DCA,53,214,16-01-2013 10:00,Us Airways Inc.,16-01-2013,09:52:00 AM,11:31:00 AM,On Time,Short Haul
2,18,WN,1964,N449WN,LGA,MKE,135,738,16-01-2013 09:00,Southwest Airlines Co.,16-01-2013,09:52:00 AM,11:48:00 AM,Delayed,Medium  Haul
-3,54,EV,4094,N14562,EWR,BNA,154,748,16-01-2013 09:00,Expressjet Airlines Inc.,16-01-2013,09:54:00 AM,12:19:00 PM,On Time,Medium  Haul
-6,10,B6,503,N552JB,EWR,FLL,155,1065,16-01-2013 10:00,Jetblue Airways,16-01-2013,09:54:00 AM,01:15:00 PM,On Time,Medium  Haul
-1,33,UA,1597,N24729,EWR,EGE,266,1726,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:54:00 AM,01:19:00 PM,On Time,Long Haul
-5,25,MQ,4670,N537MQ,LGA,BNA,139,764,16-01-2013 09:00,Envoy Air,16-01-2013,09:54:00 AM,11:54:00 AM,On Time,Medium  Haul
-2,12,B6,197,N524JB,JFK,LAS,329,2248,16-01-2013 09:00,Jetblue Airways,16-01-2013,09:57:00 AM,01:00:00 PM,On Time,Long Haul
-1,19,UA,258,N824UA,LGA,ORD,139,733,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,09:57:00 AM,11:56:00 AM,On Time,Medium  Haul
109,160,EV,4537,N17159,EWR,MEM,175,946,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,09:59:00 AM,12:47:00 PM,Delayed,Medium  Haul
0,-7,US,196,N552UW,JFK,PHX,314,2153,16-01-2013 09:00,Us Airways Inc.,16-01-2013,09:59:00 AM,01:26:00 PM,On Time,Long Haul
0,2,US,2122,N959UW,LGA,BOS,31,184,16-01-2013 10:00,Us Airways Inc.,16-01-2013,10:00:00 AM,11:10:00 AM,On Time,Short Haul
-3,-2,DL,1529,N3745B,JFK,LAS,319,2248,16-01-2013 10:00,Delta Air Lines Inc.,16-01-2013,10:02:00 AM,01:01:00 PM,On Time,Long Haul
-8,21,MQ,3795,N517MQ,EWR,ORD,133,719,16-01-2013 10:00,Envoy Air,16-01-2013,10:02:00 AM,12:01:00 PM,On Time,Medium  Haul
62,94,UA,385,N816UA,EWR,ORD,134,719,16-01-2013 09:00,United Air Lines Inc.,16-01-2013,10:02:00 AM,12:22:00 PM,Delayed,Medium  Haul
69,94,EV,4185,N17138,EWR,DTW,99,488,16-01-2013 08:00,Expressjet Airlines Inc.,16-01-2013,10:04:00 AM,12:35:00 PM,Delayed,Short Haul
35,82,B6,215,N591JB,EWR,SJU,203,1608,16-01-2013 09:00,Jetblue Airways,16-01-2013,10:04:00 AM,03:49:00 PM,Delayed,Long Haul
-1,13,EV,5711,N820AS,JFK,IAD,57,228,16-01-2013 10:00,Expressjet Airlines Inc.,16-01-2013,10:05:00 AM,11:34:00 AM,On Time,Short Haul
-6,14,US,1427,N716UW,JFK,CLT,109,541,16-01-2013 10:00,Us Airways Inc.,16-01-2013,10:09:00 AM,12:30:00 PM,On Time,Medium  Haul
31,57,EV,4140,N13550,EWR,ATL,140,746,16-01-2013 09:00,Expressjet Airlines Inc.,16-01-2013,10:14:00 AM,01:17:00 PM,Delayed,Medium  Haul
-6,6,DL,1903,N908DE,LGA,SRQ,168,1047,16-01-2013 10:00,Delta Air Lines Inc.,16-01-2013,10:15:00 AM,01:48:00 PM,On Time,Medium  Haul
-5,42,AA,731,N3EJAA,LGA,DFW,234,1389,16-01-2013 10:00,American Airlines Inc.,16-01-2013,10:15:00 AM,02:12:00 PM,On Time,Medium  Haul
0,7,US,75,N680AW,EWR,PHX,303,2133,16-01-2013 10:00,Us Airways Inc.,16-01-2013,10:15:00 AM,01:47:00 PM,On Time,Long Haul
0,25,UA,680,N528UA,LGA,IAH,231,1416,16-01-2013 10:00,United Air Lines Inc.,16-01-2013,10:15:00 AM,01:55:00 PM,On Time,Medium  Haul
0,42,DL,2319,N966DL,LGA,MSP,164,1020,16-01-2013 10:00,Delta Air Lines Inc.,16-01-2013,10:16:00 AM,01:12:00 PM,On Time,Medium  Haul
1,51,US,375,N662AW,EWR,CLT,99,529,16-01-2013 10:00,Us Airways Inc.,16-01-2013,10:16:00 AM,12:59:00 PM,Delayed,Medium  Haul
128,130,DL,269,N347NB,JFK,ATL,129,760,16-01-2013 08:00,Delta Air Lines Inc.,16-01-2013,10:18:00 AM,12:52:00 PM,Delayed,Medium  Haul
-4,13,FL,347,N965AT,LGA,ATL,131,762,16-01-2013 10:00,Airtran Airways Corporation,16-01-2013,10:19:00 AM,01:08:00 PM,On Time,Medium  Haul
-4,-11,B6,1026,N633JB,JFK,BOS,36,187,16-01-2013 10:00,Jetblue Airways,16-01-2013,10:21:00 AM,11:20:00 AM,On Time,Short Haul
23,30,DL,1847,N663DN,LGA,ATL,132,762,16-01-2013 10:00,Delta Air Lines Inc.,16-01-2013,10:23:00 AM,01:09:00 PM,Delayed,Medium  Haul
-6,4,AA,19,N329AA,JFK,LAX,348,2475,16-01-2013 10:00,American Airlines Inc.,16-01-2013,10:24:00 AM,01:44:00 PM,On Time,Long Haul
61,117,EV,4711,N11539,EWR,STL,169,872,16-01-2013 09:00,Expressjet Airlines Inc.,16-01-2013,10:25:00 AM,01:15:00 PM,Delayed,Medium  Haul
-2,1,VX,23,N842VA,JFK,SFO,377,2586,16-01-2013 10:00,Virgin America,16-01-2013,10:28:00 AM,02:16:00 PM,On Time,Long Haul
-3,36,EV,4689,N15910,EWR,CHS,108,628,16-01-2013 10:00,Expressjet Airlines Inc.,16-01-2013,10:29:00 AM,01:16:00 PM,On Time,Medium  Haul
-1,14,B6,641,N796JB,JFK,SFO,374,2586,16-01-2013 10:00,Jetblue Airways,16-01-2013,10:30:00 AM,02:17:00 PM,On Time,Long Haul
1,38,DL,2343,N361NB,EWR,ATL,127,746,16-01-2013 10:00,Delta Air Lines Inc.,16-01-2013,10:31:00 AM,01:30:00 PM,Delayed,Medium  Haul
3,42,AA,179,N395AA,JFK,SFO,384,2586,16-01-2013 10:00,American Airlines Inc.,16-01-2013,10:33:00 AM,02:37:00 PM,Delayed,Long Haul
-4,-7,B6,31,N656JB,JFK,MCO,141,944,16-01-2013 10:00,Jetblue Airways,16-01-2013,10:35:00 AM,01:23:00 PM,On Time,Medium  Haul
21,51,EV,4663,N11565,EWR,IAD,55,212,16-01-2013 10:00,Expressjet Airlines Inc.,16-01-2013,10:36:00 AM,12:22:00 PM,Delayed,Short Haul
37,46,US,1277,N748UW,LGA,CLT,105,544,16-01-2013 10:00,Us Airways Inc.,16-01-2013,10:37:00 AM,12:55:00 PM,Delayed,Medium  Haul
-4,18,DL,1573,N332NW,LGA,MEM,165,963,16-01-2013 10:00,Delta Air Lines Inc.,16-01-2013,10:41:00 AM,01:10:00 PM,On Time,Medium  Haul
-6,6,MQ,4589,N542MQ,LGA,DTW,100,502,16-01-2013 10:00,Envoy Air,16-01-2013,10:44:00 AM,12:56:00 PM,On Time,Medium  Haul
-4,37,EV,4662,N13908,EWR,RDU,86,416,16-01-2013 10:00,Expressjet Airlines Inc.,16-01-2013,10:46:00 AM,01:04:00 PM,On Time,Short Haul
-1,-4,B6,373,N652JB,LGA,FLL,162,1076,16-01-2013 10:00,Jetblue Airways,16-01-2013,10:49:00 AM,02:01:00 PM,On Time,Medium  Haul
-3,7,AA,739,N3GAAA,LGA,DFW,225,1389,16-01-2013 10:00,American Airlines Inc.,16-01-2013,10:52:00 AM,02:12:00 PM,On Time,Medium  Haul
-6,10,EV,4240,N11547,EWR,BUF,53,282,16-01-2013 11:00,Expressjet Airlines Inc.,16-01-2013,10:54:00 AM,12:33:00 PM,On Time,Short Haul
-6,5,UA,642,N518UA,JFK,SFO,369,2586,16-01-2013 11:00,United Air Lines Inc.,16-01-2013,10:54:00 AM,02:30:00 PM,On Time,Long Haul
55,81,UA,1623,N78509,EWR,MCO,151,937,16-01-2013 10:00,United Air Lines Inc.,16-01-2013,10:55:00 AM,02:15:00 PM,Delayed,Medium  Haul
27,47,MQ,4471,N734MQ,LGA,RDU,89,431,16-01-2013 10:00,Envoy Air,16-01-2013,10:57:00 AM,01:02:00 PM,Delayed,Short Haul
68,60,B6,600,N249JB,JFK,PWM,40,273,16-01-2013 09:00,Jetblue Airways,16-01-2013,10:58:00 AM,12:04:00 PM,Delayed,Short Haul
-2,0,MQ,3792,N3AEMQ,JFK,DCA,56,213,16-01-2013 11:00,Envoy Air,16-01-2013,10:58:00 AM,12:15:00 PM,On Time,Short Haul
0,4,DL,1275,N3769L,JFK,SLC,301,1990,16-01-2013 11:00,Delta Air Lines Inc.,16-01-2013,11:00:00 AM,02:24:00 PM,On Time,Long Haul
-7,-10,B6,24,N334JB,JFK,BTV,46,266,16-01-2013 11:00,Jetblue Airways,16-01-2013,11:03:00 AM,12:11:00 PM,On Time,Short Haul
1,6,WN,542,N288WN,LGA,MDW,136,725,16-01-2013 11:00,Southwest Airlines Co.,16-01-2013,11:06:00 AM,12:51:00 PM,Delayed,Medium  Haul
6,24,WN,1873,N751SW,LGA,STL,163,888,16-01-2013 11:00,Southwest Airlines Co.,16-01-2013,11:06:00 AM,01:24:00 PM,Delayed,Medium  Haul
-5,-5,DL,1031,N344NB,LGA,DTW,92,502,16-01-2013 11:00,Delta Air Lines Inc.,16-01-2013,11:09:00 AM,01:10:00 PM,On Time,Medium  Haul
-2,2,EV,5273,N611QX,LGA,PIT,70,335,16-01-2013 11:00,Expressjet Airlines Inc.,16-01-2013,11:13:00 AM,12:59:00 PM,On Time,Short Haul
75,95,UA,720,N491UA,EWR,FLL,179,1065,16-01-2013 10:00,United Air Lines Inc.,16-01-2013,11:15:00 AM,02:45:00 PM,Delayed,Medium  Haul
16,33,DL,1647,N692DL,LGA,ATL,131,762,16-01-2013 11:00,Delta Air Lines Inc.,16-01-2013,11:16:00 AM,02:11:00 PM,Delayed,Medium  Haul
-3,27,EV,4279,N24103,EWR,MCI,194,1092,16-01-2013 11:00,Expressjet Airlines Inc.,16-01-2013,11:17:00 AM,02:03:00 PM,On Time,Medium  Haul
17,37,DL,2044,N934DL,LGA,MIA,168,1096,16-01-2013 11:00,Delta Air Lines Inc.,16-01-2013,11:17:00 AM,03:01:00 PM,Delayed,Medium  Haul
73,106,EV,4445,N16981,EWR,IND,131,645,16-01-2013 10:00,Expressjet Airlines Inc.,16-01-2013,11:19:00 AM,02:05:00 PM,Delayed,Medium  Haul
5,29,AA,2099,N3BUAA,LGA,MIA,165,1096,16-01-2013 11:00,American Airlines Inc.,16-01-2013,11:20:00 AM,02:54:00 PM,Delayed,Medium  Haul
121,136,AA,721,N475AA,LGA,DFW,247,1389,16-01-2013 09:00,American Airlines Inc.,16-01-2013,11:21:00 AM,03:01:00 PM,Delayed,Medium  Haul
-9,16,UA,1690,N13138,EWR,MCO,148,937,16-01-2013 11:00,United Air Lines Inc.,16-01-2013,11:21:00 AM,02:38:00 PM,On Time,Medium  Haul
21,39,UA,1525,N38446,EWR,LAS,327,2227,16-01-2013 11:00,United Air Lines Inc.,16-01-2013,11:21:00 AM,02:29:00 PM,Delayed,Long Haul
40,65,EV,4694,N27962,EWR,MKE,138,725,16-01-2013 10:00,Expressjet Airlines Inc.,16-01-2013,11:22:00 AM,01:11:00 PM,Delayed,Medium  Haul
-6,-19,UA,703,N517UA,JFK,LAX,339,2475,16-01-2013 11:00,United Air Lines Inc.,16-01-2013,11:24:00 AM,02:26:00 PM,On Time,Long Haul
0,-13,DL,315,N3771K,JFK,SJU,196,1598,16-01-2013 11:00,Delta Air Lines Inc.,16-01-2013,11:25:00 AM,04:07:00 PM,On Time,Long Haul
33,28,UA,595,N472UA,EWR,RSW,173,1068,16-01-2013 10:00,United Air Lines Inc.,16-01-2013,11:25:00 AM,02:42:00 PM,Delayed,Medium  Haul
